time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,mcc134_temps__hat0_ch0,mcc134_temps__hat0_ch1,mcc134_temps__hat0_ch2,mcc134_temps__hat0_ch3,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-04-15 13:31:00,2.7333,14303.0357,25.1786,101.1071,73.0612,38.5128,0.0000,296.1335,35.0938,0.0000,0.0000,0.0000,0.0000,51.2529,51.2529,51.2529,10.1483,124.6430,64.8785,202.7687,13.6679,117.2923,41.8919,185.9641,100.0000,-181.3441,-0.3359,26.8308,58.0645,22.6096,-0.3359,42.7258,23.0880,20.6102,35.9358,43.1583,21.7350,23.5874,-0.1094,28.5738,94.2406,50.0469,28.7647,0.0652,67.4738,23.0790,-52.6764,2.7498,148.6087,102.4860,31.6667,33.5000,39.1953,1.3806,0.6039,20.8301,10.6703,64.9499,33.2315,6.5058,1.5813,6.9900,1.6803,20.4947,13.6077,19.2609,13.0703,1.7658,1.5343,,,,,89.7602,-9999.0000,111.4155,31.5160,34.8038,178.8909,21.4252,22.3782,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:32:00,2.7500,14353.2143,50.1786,98.8750,73.0156,23.4584,0.0000,297.5032,35.0938,0.0000,0.0000,0.0000,0.0000,50.8458,50.8458,50.8458,10.0975,125.3467,64.9261,203.3352,13.3624,118.0781,42.2585,185.6056,100.0000,-181.3250,-0.3359,26.8409,57.9751,22.6952,-0.3359,42.7224,23.1209,20.7113,35.8301,42.8835,21.8342,23.5874,-0.1110,28.5898,68.5367,50.0469,28.7478,-0.0479,67.4745,23.0942,-52.7521,2.8000,149.7754,102.4912,31.5000,33.5000,39.1953,1.4160,0.6056,20.9098,10.6417,65.1385,33.1426,6.3651,1.5669,7.0133,1.6612,20.4909,11.5129,19.2786,11.0557,1.7695,1.5375,,,,,90.1244,-9999.0000,112.1464,31.5202,34.9656,180.0037,21.6681,22.6438,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:33:00,2.7667,14429.1071,75.8929,98.1071,72.9464,39.7618,0.0000,295.8105,35.0938,0.0000,0.0000,0.0000,0.0000,49.9872,49.9872,49.9872,10.0570,124.5836,64.8679,202.6509,13.3380,118.0396,42.4208,185.5220,100.0000,-181.3168,-0.3359,26.8138,57.9888,22.5708,-0.3359,42.6839,23.1604,20.6572,35.8425,43.0528,21.6398,23.5930,-0.1110,28.6004,96.0770,50.0469,28.7613,0.1064,67.4122,23.1400,-52.8883,2.2617,148.2354,102.4848,31.6667,33.5000,39.1953,1.4008,0.6051,20.8524,10.5452,65.0521,32.8468,6.3766,1.5774,6.9390,1.6909,20.5162,13.7360,19.2717,13.1956,1.7636,1.5311,,,,,90.3443,-9999.0000,111.8840,31.4549,34.8141,176.1778,21.2692,22.4863,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:34:00,2.7833,14518.3929,89.2857,98.1429,72.8644,42.6138,0.0000,295.5631,35.0938,0.0000,0.0000,0.0000,0.0000,49.3713,49.3713,49.3713,10.1583,124.5201,64.6333,199.8494,13.3093,117.7795,42.3090,185.3754,100.0000,-181.3168,-0.3359,26.8612,58.1600,22.4503,-0.3359,42.6549,23.1887,20.6223,35.7797,43.3417,21.5443,23.6037,-0.1110,28.5981,100.0000,50.0469,28.7546,0.0549,67.3721,23.1807,-53.0039,2.2516,147.3458,102.4875,32.0000,33.5000,39.1953,1.3841,0.6060,20.8193,10.4640,64.9741,32.5953,6.2383,1.5907,6.8039,1.6871,20.4691,14.0378,19.2295,13.4872,1.7654,1.5321,,,,,90.6185,-9999.0000,111.6748,31.2044,34.7555,176.0312,21.2489,22.5967,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:35:00,2.8000,14613.2143,94.8214,98.1964,72.7769,42.0271,0.0000,295.7309,35.0938,0.0000,0.0000,0.0000,0.0000,49.5036,49.5036,49.5036,10.3006,125.4194,64.5411,198.7704,13.0679,118.2089,40.5586,185.0359,100.0000,-181.3140,-0.3359,26.9863,58.0478,22.6207,-0.3359,42.6417,23.2299,20.7503,35.6986,43.3089,21.7057,23.5901,-0.1084,28.6294,99.5615,50.0469,28.7647,0.0344,67.3000,23.1917,-53.1832,2.4244,148.3667,102.4865,32.0000,33.5000,39.1953,1.3845,0.6051,20.9047,10.4954,65.2922,32.6977,6.0470,1.5726,6.4293,1.6597,20.5088,14.0229,19.2497,13.4735,1.7642,1.5313,,,,,90.7726,-9999.0000,112.1580,30.8876,34.5627,178.5625,21.2044,22.5264,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:36:00,2.8167,14789.1071,175.8929,105.9643,72.6130,28.4169,0.0000,295.4506,35.0938,0.0000,0.0000,0.0000,0.0000,49.3060,49.3060,49.3060,10.5344,126.2389,64.6334,199.9650,12.8351,118.9161,41.1185,185.0750,100.0000,-181.3195,-0.3359,26.9289,57.9148,22.7475,-0.3359,42.5856,23.2786,20.9118,35.5268,43.1169,21.7267,23.5845,-0.1042,28.6357,77.3458,50.0469,28.7529,0.0344,67.2206,23.1813,-53.1569,2.4953,149.8008,102.4886,31.8333,33.5000,39.1953,1.3477,0.6065,21.0096,10.5078,65.6411,32.7250,5.9927,1.5710,6.5225,1.6896,20.4934,12.3532,19.2647,11.8691,1.7662,1.5304,,,,,91.0760,-9999.0000,112.7800,30.8526,34.3858,180.8839,21.1853,22.4944,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:37:00,2.8333,15175.5357,386.4286,134.7500,72.2458,30.3765,0.0000,295.2881,35.0938,0.0000,0.0000,0.0000,0.0000,48.7742,48.7742,48.7742,10.6562,126.1560,64.7265,200.9556,12.7621,119.2228,40.7628,185.0891,100.0000,-181.3277,-0.3359,26.8003,57.8654,22.7089,-0.3359,42.5451,23.3059,21.0568,35.4915,43.0234,21.7798,23.5763,-0.1068,28.6227,81.1852,50.0469,28.7596,0.0446,67.1758,23.1753,-53.1019,2.5664,149.4918,102.4886,31.8333,33.5000,39.1953,1.3958,0.6062,20.9290,10.4293,65.3958,32.4907,5.9196,1.5612,6.3940,1.6342,20.4764,12.5448,19.2524,12.0557,1.7669,1.5328,,,,,91.4731,-9999.0000,112.9931,31.0588,34.4431,178.4453,21.5868,22.4186,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:38:00,2.8500,15276.0714,100.5357,122.5344,72.1487,42.5709,0.0000,294.2407,35.0938,0.0000,0.0000,0.0000,0.0000,49.1910,49.1910,49.1910,11.0422,125.5448,64.5746,199.1624,12.8483,118.7995,42.2884,184.9306,100.0000,-181.3222,-0.3359,26.7969,57.8972,22.6814,-0.3359,42.4978,23.3060,21.1167,35.4246,42.7761,21.8698,23.6039,-0.1110,28.6076,100.0000,50.0469,28.7529,0.0344,67.1342,23.1551,-53.3038,2.3430,147.5517,102.4828,32.0000,33.5000,39.1953,1.4089,0.6070,20.8819,10.4483,65.2054,32.5477,5.8136,1.5578,6.3565,1.6674,20.4961,14.0495,19.2264,13.4972,1.7683,1.5359,,,,,91.6277,-9999.0000,112.5420,30.7861,34.4973,175.6306,21.4390,22.4567,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:39:00,2.8667,15370.8929,94.8214,110.0893,72.0564,14.6050,0.0000,295.5021,35.0938,0.0000,0.0000,0.0000,0.0000,30.5015,30.5015,30.5015,11.3716,125.5088,67.0071,242.7239,14.6280,118.6784,58.9905,184.9027,89.2879,-181.3125,-0.3183,26.7853,65.1235,23.4393,-0.3359,42.4857,23.3037,21.1846,35.3355,42.8780,21.8455,23.5938,-0.1063,28.5877,62.5088,31.7879,28.7588,0.0241,67.7707,23.1338,-53.5296,2.6299,144.9337,102.4865,32.0000,33.5000,38.9953,1.2223,0.6009,10.8194,5.2258,34.0149,16.3547,5.7116,1.2333,6.2145,1.2117,11.8959,7.5514,11.0242,7.2441,1.1104,0.9581,,,,,91.8780,-9999.0000,111.0769,30.2160,33.6436,172.5272,21.4460,22.4271,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:40:00,2.8833,15424.4643,53.5714,114.6607,72.0040,8.2434,0.0000,292.0895,34.3575,0.0000,0.0000,0.0000,0.0000,7.9374,7.9374,7.9374,11.8330,116.7452,82.3239,692.3738,34.3505,113.2784,19.8093,180.6526,48.3333,-181.2894,-0.3359,25.9777,83.1303,26.0803,-0.3359,42.4525,23.3235,22.2236,34.2361,42.5441,22.5008,23.5901,-0.1089,28.4999,39.0811,23.3940,28.7529,-0.0068,70.1828,23.1493,-53.6111,2.8917,129.3626,102.4867,31.3333,33.5000,36.3953,1.2191,0.5955,8.9764,2.6469,28.2941,8.3399,2.8724,0.9451,3.1983,0.8331,9.7813,5.9107,9.0501,5.6637,1.1442,0.9261,,,,,91.9193,-9999.0000,103.8110,37.1201,32.9380,158.5481,23.5116,22.5976,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:41:00,2.9000,15476.0714,51.6071,117.3036,71.9534,43.9042,0.0000,294.1907,34.8206,0.0000,0.0000,0.0000,0.0000,36.0341,36.0341,36.0376,11.8547,122.7051,69.3860,266.5739,18.2350,114.5665,16.5457,176.6449,100.0000,-181.3277,-0.3359,26.4724,63.9800,22.4169,-0.3359,42.3722,23.3351,20.7508,36.0663,41.9866,22.2297,23.6613,-0.1115,28.4184,100.0000,25.0234,28.7546,0.0344,72.1661,23.1707,-53.4070,2.5360,144.3401,102.4771,31.0000,33.5000,38.0286,1.3866,0.5983,20.8938,8.8664,65.1788,27.6111,5.8872,1.6034,6.3438,1.6799,20.2134,14.0009,19.2466,13.5434,1.1100,0.9191,,,,,91.8704,-9999.0000,106.1124,34.7333,34.9489,173.2646,21.0363,22.1148,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:42:00,2.9167,15522.5000,46.4286,116.9286,71.9076,20.9486,0.0000,290.3772,34.7122,0.0000,0.0000,0.0000,0.0000,53.5318,53.5318,53.5318,11.7734,123.3888,68.3846,250.5623,16.7447,115.8145,20.6975,176.3029,100.0000,-181.3441,-0.3359,26.4863,62.2049,21.7690,-0.3359,42.2796,23.2967,21.4723,34.7184,42.9050,21.5478,23.5956,-0.1167,28.4548,64.5047,25.0234,28.7596,0.0858,73.6302,23.1594,-53.0027,2.5360,148.3292,102.4861,31.1667,33.5000,38.3620,1.3879,0.5985,20.8454,10.9214,65.0975,34.0140,6.1242,1.5905,6.7457,1.6873,19.7654,10.7123,18.8824,10.3632,1.1158,0.9255,,,,,92.0995,-9999.0000,106.1552,26.7336,33.2663,174.6541,20.9038,22.1114,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:43:00,2.9333,15577.3214,54.8214,114.8214,71.8535,0.0015,0.0000,294.0360,34.6953,0.0000,0.0000,0.0000,0.0000,61.4780,61.4780,61.4780,10.8492,123.5061,68.5969,253.8458,16.5696,116.4259,18.9980,178.2702,100.0000,-181.3359,-0.3359,26.4310,61.4366,21.7672,-0.3359,42.2710,23.2352,22.2450,34.0561,43.1990,21.4710,23.5681,-0.1084,28.4694,0.1676,25.0234,28.7495,0.0652,73.2945,23.1147,-52.8581,2.7594,150.5363,102.4874,31.0000,33.5000,38.1953,1.3700,0.5988,20.8270,11.7373,64.9587,36.5580,6.5178,1.6677,6.8923,1.6711,1.2068,0.4013,0.4755,0.2858,1.1214,0.9302,,,,,92.1139,-9999.0000,106.1887,25.0514,32.9360,172.8757,21.1616,22.1180,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:44:00,2.9500,15645.0000,67.6786,112.6607,71.7863,18.6685,0.0000,295.1240,34.6767,0.0000,0.0000,0.0000,0.0000,64.4457,64.4457,64.4457,10.0975,122.1895,68.6203,254.2044,16.7480,116.1331,19.6908,180.5646,100.0000,-181.3304,-0.3256,26.3610,60.5485,22.0164,-0.3359,42.2702,23.1853,22.4604,33.9771,43.2329,21.4793,23.5569,-0.1037,28.4611,60.5362,25.0234,28.7529,0.0961,72.7335,23.0358,-52.7210,2.6987,147.7516,102.4871,31.5000,33.5000,38.1953,1.3812,0.6007,20.8665,11.9953,65.1618,37.3580,5.8748,1.5627,6.3676,1.6585,19.5126,10.1370,18.5568,9.7939,1.1176,0.9295,,,,,92.1724,-9999.0000,105.3664,24.6040,33.0240,163.7686,21.0144,22.1243,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:45:00,2.9667,15725.8929,80.8929,111.2679,71.7056,43.6671,0.0000,295.4220,34.5516,0.0000,0.0000,0.0000,0.0000,63.8443,63.8443,63.8443,10.0569,120.9001,68.8419,257.6556,17.5875,114.9400,20.7892,182.6968,100.0000,-181.3414,-0.3359,26.4146,59.8878,22.1402,-0.3359,42.2706,23.1432,22.2656,34.2643,43.4516,21.4102,23.5595,-0.1084,28.4527,100.0000,25.0234,28.7647,-0.0685,72.2160,22.9667,-52.6283,2.4852,144.3496,102.4832,31.1667,33.5000,38.1953,1.3273,0.5965,20.8423,11.9009,64.9860,37.0216,5.9783,1.6569,7.2003,2.0322,20.1308,13.9367,19.2510,13.4697,1.1199,0.9293,,,,,92.3192,-9999.0000,104.4624,24.3161,33.3880,158.3582,20.8496,22.0290,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:46:00,2.9833,15811.7857,85.8929,102.2679,71.6193,39.7765,0.0000,295.6017,34.5235,0.0000,0.0000,0.0000,0.0000,24.7263,24.7263,24.7263,11.1945,122.3335,69.0107,260.4344,17.6927,114.9654,20.9727,184.3277,100.0000,-181.3222,-0.3256,26.4277,59.4896,22.1220,-0.3359,42.2816,23.1072,22.0986,34.4883,43.5303,21.4238,23.5402,-0.1099,28.4395,94.4643,25.0234,28.7546,-0.0171,71.8337,22.8703,-52.4389,2.5055,145.8844,102.4794,31.1667,33.5000,38.1953,1.2714,0.5956,14.4401,5.5275,45.2379,17.2622,5.2717,1.4726,5.7837,1.5699,20.0831,13.6034,19.1365,13.1627,1.1185,0.9316,,,,,92.4150,-9999.0000,104.6153,24.2575,33.5011,160.5721,20.9884,22.1155,0.0418,1.4881,0.1125,0.0896,0.7377,
2026-04-15 13:47:00,3.0000,15899.6429,87.8571,72.4107,71.5306,1.1378,0.0000,297.4850,34.5000,0.0000,0.0000,0.0000,0.0000,14.3966,14.3966,14.3966,10.9711,124.1491,67.7109,240.5320,16.0128,116.2984,19.5380,181.2113,100.0000,-181.3332,-0.3256,26.4310,59.4062,21.9057,-0.3359,42.2745,23.0898,22.0986,34.3533,43.3745,21.4944,23.5681,-0.1068,28.4315,12.1251,25.0234,28.7546,-0.0376,71.4507,22.8195,-52.2477,2.9018,150.1919,102.4801,31.0000,33.5000,38.1953,1.3523,0.5895,21.0260,5.5762,65.4490,17.3408,6.1337,1.6016,6.4840,1.7313,9.9417,3.2741,9.0956,3.0412,1.1213,0.9334,,,,,92.5406,-9999.0000,105.4519,24.1866,33.1127,167.4589,21.0226,22.0666,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:48:00,3.0167,15989.2857,89.6429,71.3214,71.4395,0.2322,0.0000,296.9553,34.5000,0.0000,0.0000,0.0000,0.0000,34.9212,34.9212,34.9212,11.5297,124.2671,66.7652,227.0474,14.9747,117.0671,20.9520,177.6757,100.0000,-181.3250,-0.3359,26.3166,59.2212,21.9608,-0.3359,42.2710,23.0680,22.6320,33.6115,43.5001,21.3901,23.5539,-0.1104,28.4319,5.0076,25.0234,28.7444,0.1269,71.1711,22.7285,-51.8770,2.9629,150.5005,102.4832,31.0000,33.5000,38.1953,1.3822,0.5950,21.0043,8.8177,65.5639,27.4629,5.9783,1.5207,6.2543,1.6204,5.7631,1.7327,4.8888,1.5069,1.1200,0.9317,,,,,92.5528,-9999.0000,105.8149,23.9099,32.2410,166.2362,20.8265,22.0495,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:49:00,3.0333,16074.2857,85.0000,70.3393,71.3526,34.5501,0.0000,290.8742,34.4154,0.0000,0.0000,0.0000,0.0000,50.9766,50.9764,50.9764,11.8852,122.5324,66.5460,223.8791,15.3354,116.0291,21.5625,177.1436,100.0000,-181.3442,-0.3359,26.1401,59.1142,21.9533,-0.3359,42.2829,23.0524,23.1662,33.0568,43.7715,21.2992,23.5542,-0.1110,28.3870,86.7383,25.0234,28.7546,0.0035,70.9163,22.6299,-52.0300,2.6578,146.0293,102.4801,31.0000,33.5000,38.1953,1.3700,0.5963,20.8487,10.6499,65.1150,33.1793,5.8762,1.5430,6.3781,1.6274,20.2673,12.8869,19.3285,12.4670,1.1179,0.9295,,,,,92.6480,-9999.0000,104.8945,23.6156,31.9097,157.6940,20.8870,22.1505,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:50:00,3.0500,16156.9643,82.6786,73.2500,71.2675,43.9016,0.0000,290.7611,34.3037,0.0000,0.0000,0.0000,0.0000,58.5244,58.5244,58.5244,11.7226,122.0109,66.9193,229.2141,16.1349,114.9810,23.1807,178.9376,100.0000,-181.3414,-0.3359,26.2124,59.0905,21.9258,-0.3359,42.2866,23.0409,23.4891,32.9728,43.6441,21.4000,23.5651,-0.1110,28.3878,100.0000,25.0234,28.7512,0.0241,70.7490,22.5234,-51.6800,2.4445,143.8098,102.4735,31.0000,33.5000,38.1953,1.3716,0.5946,20.8687,11.4062,64.9573,35.4960,6.1537,1.5709,7.0710,1.8601,20.1049,13.9379,19.2646,13.4810,1.1118,0.9277,,,,,92.7097,-9999.0000,104.2360,23.6761,32.1262,157.5568,21.0771,22.1942,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:51:00,3.0667,16242.1429,85.1786,76.6071,71.1793,38.3932,0.0000,292.2741,34.3003,0.0000,0.0000,0.0000,0.0000,61.3311,61.3311,61.3311,11.0523,123.1068,67.1844,232.9391,16.0437,115.5102,22.2746,181.0363,100.0000,-181.3412,-0.3359,26.0602,59.1294,21.9285,-0.3359,42.2982,23.0349,23.4173,33.1781,43.7997,21.3855,23.4842,-0.1104,28.3639,93.1191,25.0234,28.7529,0.0138,70.6195,22.4197,-51.4662,2.4345,146.4418,102.4767,31.0000,33.5000,38.1953,1.3627,0.5935,20.8173,11.6809,64.9997,36.3793,6.1802,1.5848,6.6705,1.6986,20.1111,13.3883,19.1991,12.9500,1.1155,0.9294,,,,,92.7015,-9999.0000,104.7062,23.6709,32.4037,163.2927,21.0027,22.1899,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:52:00,3.0833,16327.5000,85.3571,80.5000,71.0904,0.6066,0.0000,296.2084,34.1649,0.0000,0.0000,0.0000,0.0000,60.5966,60.5966,60.5966,10.3109,124.5673,68.0974,246.2151,16.0307,116.7734,21.1151,182.9686,100.0000,-181.3277,-0.3359,26.1888,59.2105,21.7006,-0.3359,42.2721,23.0270,23.1025,33.5768,43.7411,21.3144,23.4867,-0.1073,28.3447,8.7805,25.0234,28.7529,0.0549,70.5046,22.3595,-51.2178,3.0442,151.1371,102.4826,31.0000,33.5000,38.1953,1.3954,0.5957,20.9474,11.6653,65.4100,36.3357,5.8527,1.5704,6.2847,1.6468,6.9368,2.4937,6.0579,2.2565,1.1179,0.9305,,,,,92.9193,-9999.0000,105.5637,23.5733,32.7319,168.0478,20.7370,21.9159,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:53:00,3.1000,16414.3636,86.8636,83.7042,70.9994,0.7421,0.0000,296.9220,34.1479,0.0000,0.0000,0.0000,0.0000,58.0556,58.0556,58.0556,10.1891,124.2233,68.3192,249.4942,15.8925,117.3581,20.3816,184.5534,100.0000,-181.3330,-0.3359,26.2631,59.3145,21.5990,-0.3359,42.2674,23.0174,22.7259,33.8993,43.8635,21.3076,23.4448,-0.1110,28.3608,9.9546,25.0234,28.7647,0.0858,70.4333,22.3070,-51.1978,2.9322,150.8219,102.4783,31.0000,33.5000,38.1953,1.3898,0.5973,20.9278,11.4024,65.4025,35.5162,6.0167,1.5758,6.2504,1.6322,7.6688,2.6633,6.7674,2.4283,1.1216,0.9331,,,,,92.9401,-9999.0000,105.6921,23.5472,32.9195,163.8430,20.6548,21.8661,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:54:00,3.1167,16502.6786,88.3149,85.7679,70.9063,39.0099,0.0000,295.5616,34.1750,0.0000,0.0000,0.0000,0.0000,54.5702,54.5702,54.5702,10.0872,122.5048,68.1795,247.4442,16.2999,116.3720,20.5250,185.5392,100.0000,-181.3304,-0.3359,26.2226,59.1750,21.7548,-0.3359,42.2822,23.0179,22.4094,34.1514,43.8518,21.3346,23.4311,-0.1047,28.3362,93.7755,25.0234,28.7512,0.0652,70.3794,22.2672,-50.9486,2.7492,146.0505,102.4727,31.0000,33.5000,38.1953,1.3604,0.5949,20.8937,11.0128,65.1982,34.2853,5.7598,1.6077,6.2052,1.6985,20.2665,13.4620,19.3123,13.0228,1.1214,0.9341,,,,,93.1484,-9999.0000,104.9064,23.7873,33.1057,155.9501,20.7784,21.9948,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:55:00,3.1333,16593.3929,90.7143,86.7500,70.8100,43.4719,0.0000,294.3356,34.1750,0.0000,0.0000,0.0000,0.0000,51.3469,51.3469,51.3469,10.4530,122.5220,68.3466,249.9654,16.7796,115.6988,20.9522,186.0813,100.0000,-181.3139,-0.3359,26.2190,59.0906,21.8072,-0.3359,42.2748,23.0217,22.3869,34.1725,43.5882,21.4807,23.4254,-0.1063,28.3500,100.0000,25.0234,28.7630,0.0549,70.3795,22.2292,-50.9085,2.4039,144.8111,102.4810,31.0000,33.5000,38.1953,1.3747,0.5935,20.8310,10.6638,64.9762,33.2057,5.5129,1.5372,6.0574,1.6476,20.1242,13.9211,19.1666,13.4633,1.1215,0.9337,,,,,93.2295,-9999.0000,104.5787,23.8457,33.1312,156.3696,20.9366,22.0317,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:56:00,3.1500,16684.6429,91.2500,87.2857,70.7124,26.4792,0.0000,294.3615,34.1919,0.0000,0.0000,0.0000,0.0000,47.5003,47.5003,47.5003,11.4180,124.5246,68.2200,248.0653,16.2159,116.5840,22.8956,186.5389,100.0000,-181.3222,-0.3359,26.1924,59.0444,21.8592,-0.3359,42.2900,23.0348,22.4727,34.0225,43.4741,21.5236,23.4056,-0.1078,28.3259,74.4850,25.0234,28.7647,0.0652,70.4127,22.1893,-50.7518,2.3024,148.1961,102.4758,31.0000,33.5000,38.1953,1.3791,0.5946,20.8987,10.3064,65.1745,32.0845,6.2077,1.5855,6.7451,1.6797,20.1514,11.7158,19.2057,11.3307,1.1221,0.9359,,,,,93.4833,-9999.0000,105.2799,24.0008,32.9241,163.5364,21.0646,22.1452,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:57:00,3.1667,16776.0714,91.4286,87.6429,70.6141,0.0157,0.0000,295.2017,34.1852,0.0000,0.0000,0.0000,0.0000,44.2969,44.3063,44.3063,11.9461,126.1247,68.1598,247.1560,15.4312,118.0224,22.0918,186.6301,100.0000,-181.3441,-0.3359,26.2258,59.1254,21.7529,-0.3359,42.2577,23.0370,22.6325,33.8362,43.6046,21.4363,23.3803,-0.1094,28.3069,0.8520,25.0234,28.7613,0.0241,70.4098,22.1617,-50.4748,2.8612,152.0613,102.4765,31.0000,33.5000,38.1953,1.3904,0.5946,21.0103,10.0183,65.5345,31.2040,6.2721,1.5598,6.8984,1.6652,2.9304,0.7271,2.1705,0.6052,1.1222,0.9344,,,,,93.6231,-9999.0000,106.3205,23.9112,32.7917,166.6347,20.9375,22.0017,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:58:00,3.1833,16866.7857,90.7143,87.7500,70.5158,4.0263,0.0000,293.4381,34.1835,0.0000,0.0000,0.0000,0.0000,43.2057,43.2057,43.2057,12.0375,125.2388,67.8884,243.1557,15.1332,118.2802,21.7965,186.2383,100.0000,-181.3552,-0.3359,26.1954,59.1314,21.7471,-0.3359,42.2628,23.0273,22.7456,33.7595,43.5858,21.5197,23.3719,-0.1058,28.3246,26.1337,25.0234,28.7512,0.0344,70.3950,22.1327,-50.3307,2.7289,150.1526,102.4682,31.0000,33.5000,38.1953,1.3868,0.5911,20.9900,9.8888,65.4668,30.7938,6.2720,1.6085,6.7159,1.6750,12.1517,5.2112,11.2954,4.9917,1.1191,0.9340,,,,,93.6890,-9999.0000,106.2471,23.8544,32.6120,160.9433,21.3348,22.0422,0.0411,1.3666,0.1143,0.0642,0.5311,
2026-04-15 13:59:00,3.2000,16957.6786,90.8929,88.3393,70.4167,43.1727,0.0000,292.7418,34.1513,0.0000,0.0000,0.0000,0.0000,42.8474,42.8474,42.8474,11.9867,123.6332,67.5903,238.6819,15.4614,117.2048,21.6437,185.8669,100.0000,-181.3550,-0.3153,26.1891,59.2494,21.7372,-0.3359,42.2920,23.0265,23.0096,33.5327,43.2702,21.6719,23.3889,-0.1089,28.3314,99.6715,25.0234,28.7630,0.0549,70.4082,22.1090,-50.1702,2.3430,145.8263,102.4758,31.0000,33.5000,38.1953,1.3783,0.5919,20.8175,9.7559,64.9443,30.3830,6.2477,1.6254,6.7579,1.7093,20.2382,13.9919,19.3093,13.5321,1.1245,0.9365,,,,,93.8710,-9999.0000,105.4095,23.9928,32.4450,154.7049,21.2685,22.1040,0.0411,1.3666,0.1143,0.0642,0.5311,
