time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7
2026-04-09 15:47:00,5.0167,25623.2143,82.6786,81.1071,58.6884,1.3359,290.0965,38.3443,0.0000,-24.0363,-24.0000,10.9864,28.3750,28.3750,28.3750,4.2126,48.2936,58.3821,139.1253,22.2274,94.5695,24.3095,185.1971,100.0000,-181.2630,-0.3359,23.6412,56.1107,22.8185,-0.3359,44.2313,23.9848,24.7117,34.0519,46.8966,21.9346,26.3901,-0.0260,29.4871,100.0000,34.9922,28.7613,0.0446,70.7624,23.0867,-34.0017,1.6926,178.2664,101.8202,34.0000,34.5000,38.3620,1.5096,0.7154,20.7067,7.8760,66.2859,24.7934,5.8746,1.6315,6.4396,1.7919,19.9595,13.9033,18.9977,13.4242,1.4732,1.2880,64.2372,-7059.1172,90.0578,26.5937,33.0837,210.9073,21.1064,22.9047
2026-04-09 15:48:00,5.0333,25705.5357,82.3214,80.9821,58.5027,0.7872,289.0407,38.0146,0.0000,-9.0111,-5.6000,7.0750,28.9154,28.9154,28.9154,4.5805,48.8034,57.7770,134.6871,21.8470,94.3003,22.8343,184.9529,100.0000,-181.2186,-0.3359,23.6717,56.1088,22.8051,-0.3359,44.2199,23.9749,24.6790,34.0091,47.2611,21.7628,26.6802,-0.0255,29.4504,100.0000,34.9922,28.7580,0.0138,70.7325,23.0887,-33.3507,1.9570,178.4309,101.8225,34.0000,34.5000,38.1953,1.4668,0.7122,20.5997,7.9644,65.0558,24.9503,6.6925,1.8223,7.1829,2.1110,19.9017,13.9080,19.0924,13.4164,1.4521,1.2858,64.2169,-6666.0000,89.7031,26.5196,32.9434,210.0792,21.1477,22.9185
2026-04-09 15:49:00,5.0500,25785.8929,80.3571,80.9107,58.3199,1.3359,291.2902,37.9777,0.0000,24.0277,24.0000,11.4110,28.7302,28.7302,28.7302,3.9583,48.8905,57.0602,129.4062,20.1647,95.5573,26.5275,184.9089,100.0000,-181.2407,-0.3256,23.5749,56.1120,22.7681,-0.3359,44.2193,23.9616,25.2690,33.3525,47.1484,21.8504,26.4863,-0.0265,29.4292,100.0000,34.9922,28.7613,0.0549,70.7379,23.1047,-33.5301,1.7335,178.6225,101.8199,34.0000,34.5000,38.1953,1.5150,0.7144,20.7256,7.9474,66.3712,24.9837,6.0305,1.5774,6.7357,1.7149,19.9270,13.8815,18.9974,13.4056,1.4735,1.2886,64.8276,-6405.7776,91.0796,26.2393,32.2708,209.5438,21.3058,23.0013
2026-04-09 15:50:00,5.0667,25859.4643,73.5714,79.6786,58.1510,1.3359,285.7345,38.2072,0.0000,24.0262,24.0000,11.4290,28.1406,28.1406,28.1406,4.5176,49.9992,57.7692,134.2941,20.4233,96.0789,25.6531,185.2025,100.0000,-181.2547,-0.3359,23.5483,56.1249,22.8155,-0.3359,44.2325,23.9532,25.2195,33.6027,47.1737,21.8659,26.5521,-0.0286,29.4250,100.0000,34.9922,28.7563,0.1269,70.6979,23.1284,-32.6206,1.9367,178.4889,101.8215,33.8333,34.5000,38.1953,1.5200,0.7166,20.7543,7.8550,66.4244,24.7125,5.6866,1.4848,6.2896,1.6727,19.8645,13.8735,18.9559,13.4057,1.4815,1.2905,64.8038,-6611.9705,91.4401,26.2160,32.7865,209.4146,21.2608,22.9455
2026-04-09 15:51:00,5.0833,25935.3571,75.8929,78.6786,57.9754,1.3120,291.4152,38.2952,0.0000,22.6042,20.8000,11.4600,28.6303,28.6303,28.6303,3.6025,48.2448,57.5999,132.9026,20.2092,96.1559,23.8514,184.9781,100.0000,-181.2102,-0.3359,23.6141,56.1122,22.8085,-0.3359,44.2413,23.9471,25.1533,33.6152,47.2040,21.8202,25.9832,-0.0270,29.4104,100.0000,34.9922,28.7410,0.0035,70.6727,23.1267,-32.9075,1.6419,178.1923,101.8210,34.0000,34.5000,38.1953,1.4700,0.7127,20.8033,7.9328,66.1266,24.8985,5.8340,1.3833,7.0948,1.9301,19.7776,13.8753,18.9673,13.4068,1.4705,1.2876,64.9320,-8353.5573,91.4108,26.1677,32.6755,209.6591,21.1347,22.9594
2026-04-09 15:52:00,5.1000,26015.3571,80.0000,78.4286,57.7887,0.8091,288.3162,37.6456,0.0000,-13.4121,-15.2000,6.7616,27.9430,27.9430,27.9430,4.6917,50.4026,55.8574,121.2166,18.6745,96.1650,25.7542,185.1414,100.0000,-181.2411,-0.3359,23.6480,56.0661,22.8221,-0.3359,44.2357,23.9471,25.3790,33.2609,47.2602,21.7660,26.3563,-0.0281,29.4023,100.0000,34.9922,28.7613,0.0138,70.6358,23.1177,-32.8056,1.7131,178.1026,101.8182,33.8333,34.3333,38.1953,1.5702,0.7170,20.8117,7.8109,66.6513,24.5464,4.3504,1.0512,5.1494,1.1383,19.8836,13.8462,18.7747,13.3811,1.4663,1.2916,64.7367,-9776.8000,91.6856,26.0918,32.0116,209.1884,21.2499,22.9922
2026-04-09 15:53:00,5.1167,26089.1071,73.7500,78.3214,57.6150,1.3360,289.7329,37.9818,0.0000,-24.0363,-24.0000,10.9799,28.2744,28.2744,28.2744,3.8465,48.3581,57.9152,135.4644,20.9834,95.5460,25.0728,184.9918,100.0000,-181.2156,-0.3359,23.6011,56.1359,22.7630,-0.3359,44.2390,23.9376,25.7333,33.2105,47.2006,21.8918,26.4302,-0.0276,29.3796,100.0000,34.9922,28.7495,0.0241,70.6119,23.1030,-32.8142,1.6014,177.8186,101.8203,33.5000,34.1667,38.1953,1.4808,0.7130,20.6950,7.8906,66.2269,24.8281,5.7690,1.5438,6.2989,1.6667,19.8934,13.8796,18.9495,13.4006,1.4737,1.2873,64.9710,-8869.8492,90.7296,25.9627,32.4993,210.5134,21.3325,22.9581
2026-04-09 15:54:00,5.1333,26165.1786,76.0714,78.1906,57.4345,1.3359,289.2595,38.0938,0.0000,-24.0371,-24.0000,11.0014,27.8271,27.8271,27.8271,4.2839,49.2925,58.2325,137.8773,21.8257,94.8414,25.2254,185.0807,100.0000,-181.2380,-0.3359,23.5450,56.2978,22.7141,-0.3359,44.2527,23.9274,25.4197,33.5747,47.1674,21.9694,26.1603,-0.0270,29.3884,100.0000,34.9922,28.7563,0.0035,70.5737,23.1121,-33.2510,1.8451,178.1181,101.8141,33.8333,34.1667,38.1953,1.5100,0.7102,20.6620,7.7763,66.4744,24.5018,5.6238,1.5115,6.1332,1.5551,19.8929,13.8558,18.9052,13.3814,1.4745,1.2889,64.8158,-9326.3208,90.1975,26.2994,32.6804,208.6191,21.3431,22.9155
2026-04-09 15:55:00,5.1500,26243.3929,78.2143,77.9286,57.2472,0.7844,288.2335,37.8172,0.0000,-9.3202,-5.6000,6.8825,27.8913,27.8913,27.8913,4.4878,49.3781,56.6152,126.2828,20.7639,94.2336,23.4042,184.9888,100.0000,-181.2384,-0.3359,23.5810,56.3195,22.7251,-0.3359,44.2555,23.9182,25.2975,33.5490,46.9656,22.0070,25.9656,-0.0276,29.4191,100.0000,34.9922,28.7546,0.0138,70.5551,23.1064,-32.5292,1.8858,178.0302,101.8164,34.0000,34.5000,38.1953,1.4712,0.7116,20.6508,7.8107,65.2806,24.4636,6.0077,1.6305,6.9352,1.9931,19.7925,13.8517,18.9272,13.3704,1.4582,1.2873,65.0658,-8276.9500,89.9567,26.2845,32.5060,208.7605,21.2719,22.8843
2026-04-09 15:56:00,5.1667,26320.3571,76.9643,77.9821,57.0613,1.3359,290.8578,37.7827,0.0000,24.0321,24.0000,11.1842,28.1831,28.1831,28.1831,3.8568,48.5815,56.7210,126.9071,20.3836,94.8171,26.2737,184.8867,100.0000,-181.2354,-0.3359,23.6141,56.3059,22.6997,-0.3359,44.2471,23.9059,25.8092,32.9818,47.2268,21.7798,26.2674,-0.0239,29.4154,100.0000,34.9922,28.7546,0.0035,70.5587,23.0858,-32.7323,1.8348,177.7711,101.8187,33.6667,34.3333,38.1953,1.4969,0.7103,20.6768,7.8318,66.0819,24.6259,6.0883,1.7053,6.5859,1.7860,19.9026,13.8741,18.9798,13.3977,1.4744,1.2880,64.9542,-3369.1576,91.1056,25.9337,31.9879,208.5071,21.0807,22.9114
2026-04-09 15:57:00,5.1833,26393.7500,73.3929,77.0536,56.8825,1.3359,285.4949,38.0056,0.0000,24.0277,24.0000,11.4926,27.5737,27.5737,27.5737,4.5794,48.8419,57.2315,130.2038,20.3999,95.4281,25.3780,185.1747,100.0000,-181.2241,-0.3359,23.6006,56.3973,22.6499,-0.3359,44.2444,23.8963,25.6947,33.3111,47.4906,21.7073,26.2331,-0.0276,29.4555,100.0000,34.9922,28.7580,0.0035,70.5044,23.0790,-31.9839,1.8149,177.7854,101.8180,34.0000,34.5000,38.1953,1.5094,0.7103,20.6841,7.7787,66.1725,24.4707,6.0122,1.5732,6.7579,1.7287,19.8805,13.8662,18.9735,13.3879,1.4776,1.2925,64.9855,-4837.0061,90.9940,25.8779,32.5519,208.0615,21.0319,22.8378
2026-04-09 15:58:00,5.2000,26473.7500,80.0000,76.8214,56.6859,1.3188,291.3074,38.0938,0.0000,22.7258,20.8000,11.6311,28.2151,28.2151,28.2151,3.5820,50.8255,57.5187,132.3639,20.5952,95.5203,25.3579,184.9385,100.0000,-181.2079,-0.3359,23.5710,56.3257,22.7326,-0.3359,44.2504,23.8844,25.4561,33.4449,47.5202,21.7000,26.1451,-0.0234,29.4552,100.0000,34.9922,28.7580,0.0344,70.4785,23.0715,-32.4234,1.8553,177.5559,101.8151,33.5000,34.5000,38.1953,1.4864,0.7080,20.6039,7.8411,65.5787,24.6366,6.4320,1.6901,6.6775,1.7045,19.8938,13.8686,18.9795,13.3926,1.4752,1.2913,64.9353,-5346.4983,91.0252,26.1192,32.5124,208.0142,21.1625,22.9086
2026-04-09 15:59:00,5.2167,26550.7143,76.9643,76.4821,56.4951,0.8034,288.4105,37.4703,0.0000,-13.3064,-15.2000,6.4250,27.3147,27.3147,27.3147,4.8348,49.8504,55.1173,116.5199,17.6010,96.9135,25.6124,185.1749,100.0000,-181.2245,-0.3359,23.5941,56.2557,22.7003,-0.3359,44.2625,23.8794,25.6937,33.0264,47.3143,21.8020,26.2370,-0.0250,29.4232,100.0000,34.9922,28.7664,0.0035,70.4391,23.0694,-32.1439,1.8757,177.3720,101.8121,33.8333,34.0000,38.1953,1.4895,0.7087,20.7171,7.7229,65.6364,24.2113,5.9600,1.5562,6.6669,1.7335,19.8440,13.8718,18.9627,13.3909,1.4526,1.2903,65.1383,-6817.0363,91.8951,25.9934,31.7694,208.1000,21.3643,22.9469
2026-04-09 16:00:00,5.2333,26619.8214,69.1071,76.0357,56.3223,1.3359,289.3053,37.8324,0.0000,-24.0367,-24.0000,11.1727,27.0359,27.0359,27.0359,3.8262,47.3250,57.8761,135.0937,21.0357,95.4213,25.4595,185.0620,100.0000,-181.2381,-0.3359,23.5450,56.4646,22.5419,-0.3359,44.2467,23.8731,26.0401,32.9934,47.2986,21.8276,25.7561,-0.0260,29.3852,100.0000,34.9922,28.7444,0.1064,70.4151,23.0767,-32.4966,2.0280,177.2579,101.8108,33.8333,34.1667,38.1953,1.4906,0.7059,20.6810,7.7050,65.9608,24.2244,6.0930,1.7221,6.9185,1.7665,19.8765,13.8722,19.0035,13.4013,1.4766,1.2903,65.3962,-3142.6719,90.2981,25.8374,32.4424,209.0487,21.1568,22.7840
2026-04-09 16:01:00,5.2500,26694.8214,75.0000,75.9464,56.1332,1.3359,290.1704,37.9306,0.0000,-24.0344,-24.0000,11.2549,26.7315,26.7315,26.7315,4.2431,48.4314,57.3380,131.1090,21.2640,94.4478,24.6561,185.1281,100.0000,-181.2021,-0.3359,23.5645,56.5488,22.5505,-0.3359,44.2292,23.8625,25.4914,33.4671,47.3665,21.7915,25.6164,-0.0260,29.3585,100.0000,34.9922,28.7580,0.0755,70.3796,23.0725,-32.3333,1.5914,177.2272,101.8116,33.8333,33.6667,38.1953,1.5031,0.7062,20.6650,7.6293,66.1438,23.9671,6.7399,1.8273,7.1094,1.8341,19.9522,13.8838,19.0373,13.4079,1.4793,1.2892,65.5355,-8035.1922,89.5004,26.0340,32.5899,208.2667,21.0749,22.7063
2026-04-09 16:02:00,5.2667,26771.7857,76.9643,75.6429,55.9375,0.7792,288.5590,37.6712,0.0000,-9.6172,-6.4000,7.0233,27.0001,27.0001,27.0001,4.5903,49.2547,55.6802,120.0013,19.4978,94.8020,23.7809,185.0642,100.0000,-181.2242,-0.3256,23.5645,56.4405,22.6750,-0.3359,44.2253,23.8520,25.4587,33.3793,47.3369,21.8201,25.9384,-0.0265,29.3430,100.0000,34.9922,28.7681,0.0858,70.3734,23.0384,-32.5510,1.8656,177.3743,101.8087,34.0000,34.1667,38.1953,1.5010,0.7059,20.5271,7.7037,64.8402,24.1042,6.5934,1.9083,6.9199,1.9072,19.9303,13.8924,19.0615,13.4108,1.4579,1.2898,65.6116,-9999.0000,90.0208,26.1081,32.2454,207.4228,21.1425,22.7286
2026-04-09 16:03:00,5.2833,26845.7143,73.9286,75.6607,55.7478,1.3359,291.0996,37.5952,0.0000,24.0289,24.0000,11.2533,27.9357,27.9357,27.9357,3.8772,48.9245,56.2217,123.3888,18.3412,97.0348,27.0872,184.7754,100.0000,-181.2410,-0.3256,23.5614,56.3682,22.6777,-0.3359,44.2214,23.8305,26.1535,32.6536,47.3533,21.7837,25.9464,-0.0260,29.3461,100.0000,34.9922,28.7512,0.0858,70.3930,22.9953,-32.0099,1.8857,177.3220,101.8066,33.8333,34.0000,38.1953,1.4725,0.7038,20.6836,7.8098,65.8118,24.5369,6.3900,1.8697,7.0456,1.9974,19.8818,13.8825,18.9696,13.3985,1.4858,1.2910,65.4086,-6175.4105,91.8500,25.8524,31.5333,207.6614,21.1872,22.8007
2026-04-09 16:04:00,5.3000,26914.4643,68.7500,74.9286,55.5699,1.3359,285.7996,37.8273,0.0000,24.0254,24.0000,11.5266,26.9702,26.9702,26.9702,4.5481,49.1639,56.9490,128.2019,19.4093,96.4365,26.9751,185.1721,100.0000,-181.2436,-0.3359,23.5710,56.4628,22.5996,-0.3359,44.2503,23.8215,26.0744,32.9664,47.3751,21.7733,26.2737,-0.0265,29.3665,100.0000,34.9922,28.7495,0.1166,70.3600,22.9628,-32.3435,1.6421,177.1847,101.8044,34.0000,34.3333,38.1953,1.5094,0.7060,20.7580,7.6989,66.6355,24.2530,5.4835,1.2983,6.0730,1.4616,19.8353,13.8728,18.9143,13.4093,1.4724,1.2887,65.3636,-5791.0989,91.2428,25.7135,32.1789,206.9417,21.1155,22.7789
2026-04-09 16:05:00,5.3167,26993.0357,78.5714,74.9643,55.3649,1.3267,291.5809,37.8984,0.0000,22.9178,21.2000,11.5335,26.9255,26.9255,26.9255,3.7246,48.3534,56.8349,127.4481,19.5537,96.0909,25.6523,184.9974,100.0000,-181.2355,-0.3359,23.6041,56.5345,22.5133,-0.3256,44.2613,23.8147,25.7968,33.1659,47.4179,21.7672,25.6777,-0.0244,29.3732,100.0000,34.9922,28.7546,0.0755,70.3449,22.9402,-32.1135,1.7133,176.9647,101.8021,33.3333,34.3333,38.1953,1.4720,0.7057,20.6721,7.6669,65.8610,24.0924,6.1619,1.6572,6.7939,1.8674,19.9233,13.8978,18.9984,13.4126,1.4644,1.2880,64.8485,-6518.0859,91.3692,25.8552,32.2741,207.2715,21.2354,22.8217
2026-04-09 16:06:00,5.3333,27065.0000,71.9643,74.4643,55.1755,0.7964,289.0735,37.3082,0.0000,-13.1095,-14.8000,7.0677,26.1788,26.1788,26.1788,4.8143,48.9777,54.9686,115.6449,16.9043,97.7721,26.9452,185.2581,100.0000,-181.2324,-0.3359,23.6581,56.5400,22.5796,-0.3359,44.2763,23.8120,26.0452,32.7701,47.0883,21.9405,25.8103,-0.0265,29.3622,100.0000,34.9922,28.7563,0.0961,70.3241,22.9292,-32.1827,2.0484,176.8523,101.8005,33.6667,34.0000,38.1953,1.5066,0.7081,20.7067,7.5799,65.6981,23.7678,5.6413,1.5251,5.9731,1.5816,19.9541,13.8983,19.0112,13.4234,1.4599,1.2890,65.0680,-7571.9211,92.8541,25.9594,31.5349,207.4077,21.3415,22.8808
2026-04-09 16:07:00,5.3500,27132.8571,67.8571,73.9107,54.9953,1.3362,289.3886,37.6478,0.0000,-24.0328,-24.0000,11.2941,27.0380,27.0380,27.0380,3.8771,48.6919,57.6030,132.9646,20.5228,95.7584,24.7272,184.9944,100.0000,-181.2215,-0.3256,23.6382,56.5063,22.5844,-0.3359,44.2659,23.8062,26.2829,32.8135,47.2783,21.7997,26.1078,-0.0270,29.3402,100.0000,34.9922,28.7580,-0.0068,70.3177,22.9117,-31.9551,1.9264,176.9038,101.7987,33.5000,34.1667,38.1953,1.4810,0.7067,20.7185,7.7043,66.2564,24.2350,5.9953,1.5973,6.6799,1.7139,19.9406,13.8808,19.0342,13.4041,1.4720,1.2900,65.4188,-7696.8589,90.3068,25.6572,32.2247,208.1510,21.0908,22.7653
2026-04-09 16:08:00,5.3667,27205.8929,73.0357,73.2143,54.7999,1.3362,290.5563,37.7512,0.0000,-24.0363,-24.0000,11.6381,26.2629,26.2629,26.2629,4.1822,49.9668,56.8585,127.4706,20.9073,94.2830,26.5784,185.1167,100.0000,-181.2075,-0.3359,23.5645,56.4392,22.6305,-0.3359,44.2518,23.8050,25.7677,33.2022,47.2389,21.8358,25.7759,-0.0270,29.3288,100.0000,34.9922,28.7546,-0.0171,70.3062,22.9075,-31.9142,1.6822,176.8240,101.7952,33.5000,34.0000,38.1953,1.4993,0.7073,20.7027,7.5750,66.1316,23.8194,6.1185,1.6588,6.6366,1.6596,19.9143,13.8966,19.0090,13.4231,1.4758,1.2896,65.6136,-8051.7318,89.5260,25.8780,32.2657,207.0270,21.3068,22.6877
2026-04-09 16:09:00,5.3833,27282.1429,76.2500,73.1429,54.5939,0.7852,289.2500,37.5195,0.0000,-10.0133,-6.4000,7.0000,26.3798,26.3798,26.3798,4.5903,50.2375,55.5473,118.8815,19.7723,94.2021,25.0522,185.0284,100.0000,-181.2607,-0.3359,23.5515,56.4817,22.6060,-0.3359,44.2507,23.7929,25.8176,33.0835,47.1398,21.8991,25.9405,-0.0265,29.3185,100.0000,34.9922,28.7427,0.0138,70.2957,22.8933,-31.1450,2.0279,176.6642,101.7947,33.8333,34.3333,38.1953,1.4983,0.7052,20.7185,7.6231,65.5959,23.8853,5.9052,1.5936,6.5839,1.7502,19.9423,13.8935,19.0491,13.4167,1.4577,1.2912,64.9047,-6318.0125,89.2760,25.8901,31.9489,208.8767,21.1733,22.7663
2026-04-09 16:10:00,5.4000,27354.1818,72.0390,73.4360,54.3977,1.3358,291.4334,37.4285,0.0000,24.0264,24.0000,11.1577,27.1828,27.1828,27.1828,3.7245,48.6423,55.7728,120.1299,19.3698,94.9868,26.6905,184.8393,100.0000,-181.2413,-0.3359,23.5124,56.5622,22.6033,-0.3359,44.2635,23.7889,26.4210,32.5130,47.4562,21.7302,25.9855,-0.0302,29.2966,100.0000,34.9922,28.7580,0.0241,70.3078,22.8846,-32.0569,1.9772,176.8470,101.7961,33.0000,33.8333,38.1953,1.4787,0.7062,20.7467,7.7026,66.8611,24.2327,6.4222,1.5737,7.2069,1.7472,19.9243,13.8761,19.0122,13.3975,1.4823,1.2905,65.4413,-3838.4993,90.2970,25.6277,31.4594,207.8947,21.0827,22.8199
2026-04-09 16:11:00,5.4167,27422.1429,67.9610,72.7321,54.2110,1.3360,286.6559,37.6767,0.0000,24.0277,24.0000,11.6835,26.0034,26.0034,26.0034,4.4870,47.2669,56.3041,123.5802,19.7679,95.0966,27.4331,185.2194,100.0000,-181.2523,-0.3359,23.5612,56.6021,22.5332,-0.3359,44.2857,23.7835,26.4074,32.7000,47.5083,21.7081,26.0372,-0.0281,29.3051,100.0000,34.9922,28.7630,0.0241,70.2932,22.8724,-30.9764,1.7639,176.6888,101.7949,33.6667,34.1667,38.1953,1.4946,0.7072,20.7242,7.5713,66.3290,23.8158,5.8412,1.5509,6.4770,1.7297,19.9234,13.8918,19.0050,13.4130,1.4827,1.2909,65.6504,-5144.2756,90.6472,25.4789,31.8926,208.5879,20.9832,22.7730
2026-04-09 16:12:00,5.4333,27496.0714,73.9286,72.4286,54.0061,1.3287,291.4094,37.6953,0.0000,23.0639,21.2000,11.5600,25.7501,25.7501,25.7501,3.6125,48.8340,56.3250,123.6965,19.5337,95.4523,25.5613,185.1085,100.0000,-181.2549,-0.3359,23.5842,56.5358,22.5914,-0.3359,44.2967,23.7882,26.1928,32.8362,47.5222,21.6887,25.9130,-0.0244,29.2991,100.0000,34.9922,28.7478,0.1064,70.2639,22.8372,-31.6846,1.7539,176.5530,101.7988,33.3333,33.5000,38.1953,1.4916,0.7026,20.7472,7.5299,66.3835,23.6773,6.1490,1.6153,6.7372,1.7481,19.9661,13.9066,19.0378,13.4280,1.4722,1.2901,64.8571,-5600.5012,90.9273,25.5801,31.9156,207.6099,21.0845,22.7949
2026-04-09 16:13:00,5.4500,27569.1071,73.0357,72.3393,53.8019,0.7913,290.7730,37.1483,0.0000,-12.9529,-14.8000,6.6427,25.4133,25.4133,25.4301,4.6916,48.3031,54.4848,112.1859,17.5130,96.1238,25.6328,185.1865,100.0000,-181.2438,-0.3256,23.5907,56.5057,22.6512,-0.3461,44.3016,23.7883,26.4605,32.5113,47.4852,21.8099,25.3781,-0.0270,29.2629,100.0000,34.9922,28.7546,0.1166,70.2395,22.8057,-30.9358,1.9871,176.5298,101.7953,33.3333,33.6667,38.1953,1.5016,0.7056,20.7342,7.4761,66.0559,23.4654,5.3295,1.4381,5.8897,1.5071,19.9226,13.8906,18.9278,13.4134,1.4578,1.2916,65.9903,-6651.0111,91.8091,25.6958,31.2938,207.6881,21.3139,22.8818
2026-04-09 16:14:00,5.4667,27635.3571,66.2500,72.0893,53.6151,1.3361,288.3309,37.4949,0.0000,-24.0367,-24.0000,11.3372,25.0562,25.0562,25.0562,4.2737,47.7148,56.5898,125.5219,20.0096,95.1227,24.9612,185.1945,100.0000,-181.2496,-0.3359,23.5744,56.5802,22.6600,-0.3359,44.3087,23.7902,26.8058,32.4773,47.4120,21.9220,25.3772,-0.0260,29.2208,100.0000,34.9922,28.7630,0.0549,70.2182,22.7812,-31.2710,1.9266,176.4749,101.7961,33.3333,33.8333,38.1953,1.4973,0.7079,20.7623,7.4390,66.4138,23.4016,5.6997,1.5271,6.4010,1.6725,19.9685,13.9141,19.0287,13.4379,1.4851,1.2914,66.0451,-4165.8448,90.1548,25.6148,31.8293,207.5801,21.3404,22.7880
2026-04-09 16:15:00,5.4833,27703.5714,68.2143,71.0536,53.4212,1.3362,292.3147,37.5871,0.0000,-24.0328,-24.0000,11.3056,25.1323,25.1323,25.1323,3.7751,49.1927,56.3204,123.6315,20.1918,94.5263,25.4388,185.0363,100.0000,-181.2271,-0.3256,23.5580,56.5732,22.6837,-0.3359,44.3023,23.7954,26.3755,32.8921,47.4178,21.8786,25.4335,-0.0250,29.2443,100.0000,34.9922,28.7596,0.0241,70.1937,22.7914,-31.7536,1.8250,176.2561,101.7942,33.3333,33.8333,38.1953,1.5173,0.7081,20.8129,7.4267,66.6014,23.3444,6.1549,1.6015,7.0048,1.8031,19.9406,13.9252,19.0552,13.4458,1.4841,1.2902,66.1692,-5192.4431,89.6425,25.7941,32.0228,208.1113,21.1158,22.6996
2026-04-09 16:16:00,5.5000,27779.6429,76.0714,71.4643,53.2030,0.7869,290.2371,37.3424,0.0000,-10.2173,-6.8000,7.0142,24.9585,24.9585,24.9585,4.8039,49.0522,54.3886,111.1493,18.0216,95.2301,25.4079,185.1365,100.0000,-181.2604,-0.3359,23.5908,56.6570,22.5701,-0.3359,44.3050,23.7880,26.4126,32.7190,47.5150,21.8376,25.6660,-0.0255,29.2833,100.0000,34.9922,28.7596,0.0755,70.1767,22.8091,-32.5350,1.6725,176.4471,101.7970,34.0000,34.0000,38.1953,1.5098,0.7067,20.7467,7.4083,65.7019,23.2145,5.9275,1.6103,6.5394,1.7346,19.9795,13.9191,19.0755,13.4385,1.4784,1.2930,65.8208,-7824.0843,90.4315,25.6460,31.5752,207.1380,21.1519,22.7345
2026-04-09 16:17:00,5.5167,27847.6786,68.0357,71.4821,53.0061,1.3362,292.3299,37.2908,0.0000,24.0082,24.0000,11.5841,25.5929,25.5929,25.5929,3.6126,48.7844,55.2869,117.0965,18.0835,96.2754,26.1516,184.9223,100.0000,-181.1966,-0.3359,23.5973,56.7843,22.5134,-0.3359,44.3199,23.7760,27.1629,32.0172,47.5786,21.7733,25.4190,-0.0276,29.2659,100.0000,34.9922,28.7664,0.0755,70.1749,22.8236,-31.7050,1.6828,176.3193,101.7969,34.0000,33.5000,38.1953,1.5419,0.7089,20.8249,7.5134,67.4590,23.7239,5.3000,1.4065,5.7346,1.4332,20.0315,13.9172,18.9721,13.4417,1.4837,1.2952,65.7384,-1596.5861,91.5780,25.3213,31.0337,207.6993,21.0981,22.8293
2026-04-09 16:18:00,5.5333,27907.5000,59.8214,70.1607,52.8317,1.3360,290.8491,37.5000,0.0000,24.0285,24.0000,11.6169,24.6842,24.6842,24.6842,4.3750,47.6036,55.9886,121.3955,19.2404,95.4284,26.0090,185.2221,100.0000,-181.2297,-0.3359,23.5808,56.8784,22.4646,-0.3359,44.3445,23.7732,27.0038,32.3781,47.8043,21.6738,25.5842,-0.0270,29.2326,100.0000,34.9922,28.7529,0.0138,70.1264,22.8405,-32.2872,1.6217,176.4634,101.7961,33.6667,33.8333,38.1953,1.4985,0.7059,20.8108,7.3756,66.5192,23.1980,6.2847,1.6410,6.8377,1.7877,20.0210,13.9352,19.1260,13.4562,1.4924,1.2975,65.3728,-1039.7597,90.8075,25.3615,31.6109,207.3615,21.0049,22.8149
