time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d402_blower_fan_motor_current,d402_blower_fan_motor_dc_bus_voltage,d402_blower_fan_motor_power,d402_blower_fan_motor_speed,d402_blower_fan_motor_torque_percent,d402_blower_fan_speed_pct,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-03-02 17:16:00,7.7667,38835.0000,26.6071,30.0000,14.5755,1.3629,1.3359,287.0194,36.9135,0.0000,24.0277,24.0000,7.4924,22.4789,22.4789,22.4789,3.8359,119.6142,74.4247,368.3364,22.0618,115.2913,-22.0760,185.0981,100.0000,22.7654,-0.3256,25.4390,63.1318,24.3322,-0.3359,43.8382,25.9157,32.1497,30.3051,45.7143,23.9896,26.9919,0.0047,29.1500,73.2671,32.0000,0.7188,289.2850,0.0000,1121.0000,11.0000,32.0000,28.7647,0.0652,73.7186,25.0986,-88.2816,2.2719,176.3904,102.3105,33.0000,35.5000,37.1953,4.5998,1.4826,20.9748,7.1117,22.1909,7.4804,20.3915,6.7688,6.4189,1.7913,6.8721,2.0432,1.8110,0.7328,20.0438,11.9087,91.9489,101.6691,105.4919,26.5086,28.2290,186.3315,24.2386,24.2854,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:17:00,7.7833,38863.2143,28.2143,29.5714,14.3174,0.8172,0.8984,291.3334,36.8391,0.0000,15.1629,13.6000,5.3178,22.3835,22.3835,22.3835,3.4906,122.0771,74.3345,366.1993,21.2713,116.3110,-22.8292,184.9247,100.0000,22.7797,-0.3359,25.4611,63.1678,24.2686,-0.3359,43.8210,25.9189,32.0880,30.2947,45.7761,23.9431,26.8897,0.0042,29.1523,44.3580,32.0000,0.7188,291.6511,0.0000,1121.0500,11.0000,32.0000,28.7630,0.0241,73.6821,25.0927,-88.0918,2.4446,177.7642,102.3081,33.0000,35.5000,37.1953,3.3332,1.1131,20.9881,7.0571,22.1920,7.4159,20.3656,6.7105,6.4994,1.8176,7.0694,2.0377,1.8061,0.7325,19.9989,9.1659,92.3262,101.6728,106.4369,26.3193,28.2158,188.2969,24.1597,24.3246,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:18:00,7.8000,38889.6429,26.4286,29.1071,14.0742,1.7847,1.2174,290.3490,36.4452,0.0000,-20.7677,-22.4000,6.9867,20.4366,20.4366,20.4366,3.5922,124.7806,75.5604,397.8884,20.1426,119.5990,-22.2595,185.3699,100.0000,22.7961,-0.3359,25.4661,63.1883,24.2549,-0.3359,43.8273,25.9242,32.4889,29.8902,45.8436,23.9215,26.8273,0.0057,29.1592,94.6674,32.0000,0.7188,289.5413,0.0000,1121.0000,11.0000,32.0000,28.7630,0.0755,73.6415,25.0741,-88.1085,2.4751,174.6026,102.3074,33.0000,35.5000,37.1953,4.3606,1.4025,20.9433,6.7766,22.1601,7.1233,20.3251,6.4446,6.1212,1.8212,6.6429,2.0597,1.7899,0.7337,20.0373,13.4748,92.5762,101.6656,108.5461,26.3514,27.9992,183.1246,24.1523,24.3016,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:19:00,7.8167,38916.7857,27.1429,28.3214,13.8230,1.8403,1.3359,288.0204,36.7884,0.0000,-24.0383,-24.0000,7.0273,18.7251,18.7251,18.7251,3.9579,124.0595,75.4471,394.6343,20.3375,119.1493,-22.0967,185.2085,100.0000,22.7408,-0.3256,25.4458,63.1658,24.3542,-0.3359,43.7738,25.9177,32.6700,29.8497,45.7622,23.9913,26.7525,0.0026,29.1681,97.6673,32.0000,0.7188,288.4694,0.0000,1121.0833,11.0000,32.0000,28.7596,0.0549,73.5801,25.0711,-88.5962,2.3836,174.6197,102.3087,33.0000,35.5000,37.1953,4.6971,1.4847,20.9536,6.4876,22.1784,6.8234,20.3279,6.1659,6.2153,1.9703,6.5332,2.0215,1.8328,0.7335,20.0352,13.7645,92.8424,101.9975,108.2893,26.3655,28.0563,184.3466,24.2503,24.1493,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:20:00,7.8333,38968.5714,51.7857,30.3214,13.3395,0.9322,1.3359,289.1074,36.8967,0.0000,-24.0355,-24.0000,6.8865,18.9565,18.9565,18.9565,3.7142,125.5309,75.9596,408.9469,20.2487,119.9562,-23.2466,185.0121,100.0000,22.7051,-0.3359,25.4373,63.0279,24.4490,-0.3359,43.7159,25.8969,32.8148,29.7518,45.6020,24.0557,26.8736,0.0016,29.1522,50.4680,32.0000,0.7188,289.6350,0.0000,1121.0333,11.0000,32.0000,28.7546,0.0138,73.5852,25.0719,-101.2182,2.8815,177.5100,102.3129,33.0000,35.5000,37.1953,4.7149,1.4856,21.0060,6.5010,22.2340,6.8397,20.3709,6.1872,6.5691,1.8319,7.6270,2.2218,1.8167,0.7333,19.9694,9.7808,93.2376,102.6054,109.0277,26.5881,27.9696,188.5029,24.1988,24.1567,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:21:00,7.8500,38962.1429,-6.4286,26.4464,13.3998,1.2063,0.7868,291.7860,36.3289,0.0000,5.4025,8.8000,5.1049,20.4599,20.4599,20.4599,3.5719,127.0000,76.2783,418.2606,19.6807,121.2801,-23.3378,184.7027,100.0000,22.7160,-0.3359,25.4458,63.0458,24.3395,-0.3359,43.7201,25.8767,32.8380,29.7406,45.5810,24.0167,26.7663,0.0036,29.1538,64.9631,32.0000,0.7188,291.2891,0.0000,1121.0167,11.0000,32.0000,28.7630,0.0344,73.5697,25.0654,-97.4943,2.4649,176.6829,102.3126,33.0000,35.5000,37.1953,3.0534,1.0362,21.0291,6.7550,22.2058,7.1041,20.2505,6.4175,7.3869,2.2850,8.1747,2.5852,1.7936,0.7330,20.0567,10.9190,93.5856,103.3708,110.2083,26.3915,27.9196,187.1951,24.3111,24.2262,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:22:00,7.8667,38986.2500,24.1071,25.9286,13.1732,1.8930,1.3359,288.5084,36.6051,0.0000,24.0262,24.0000,7.1083,20.5859,20.5859,20.5859,3.9273,124.2161,76.7442,431.7438,20.5171,120.5690,-22.8801,184.9671,100.0000,22.7298,-0.3359,25.4441,63.0682,24.3159,-0.3359,43.7458,25.8769,32.9683,29.7109,45.5810,24.0102,26.8767,0.0036,29.1617,100.0000,32.0000,0.7188,288.8157,0.0000,1121.0500,11.0000,32.0000,28.7495,-0.0068,73.5378,25.0401,-92.5904,2.5361,173.6948,102.3099,33.0000,35.5000,37.1953,4.6820,1.4839,20.9878,6.8119,22.2005,7.1648,20.3285,6.4722,6.3283,1.9145,6.8749,2.1427,1.8009,0.7323,19.9850,13.9118,93.8208,104.0353,109.2819,26.3007,27.9512,182.7337,24.3482,24.3280,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:23:00,7.8833,39008.5714,22.3214,25.3393,12.9624,1.6004,1.3359,287.4017,36.6953,0.0000,24.0277,24.0000,6.8801,20.6073,20.6073,20.6073,3.8359,124.4932,76.5354,425.3661,20.8175,119.8344,-23.0836,185.0479,100.0000,22.7242,-0.3359,25.4424,63.0398,24.3210,-0.3359,43.7621,25.8917,32.6689,29.8992,45.6108,23.9514,26.7637,0.0016,29.1453,85.5027,32.0000,0.7188,288.2809,0.0000,1121.0000,11.0000,32.0000,28.7613,0.0755,73.5519,25.0192,-89.8253,2.5156,175.5518,102.3132,33.0000,35.5000,37.1953,4.7044,1.4826,20.9494,6.7918,22.1394,7.1375,20.3491,6.4591,6.1769,1.7499,6.5467,1.9190,1.7949,0.7333,19.9916,12.8839,94.1588,104.3138,109.0263,26.4366,27.9049,186.6568,24.0726,24.3694,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:24:00,7.9000,39030.1786,21.6071,24.8036,12.7573,0.7991,0.9126,291.1334,36.5897,0.0000,15.4120,13.6000,4.8905,20.6754,20.6754,20.6754,3.3188,125.9833,76.7422,431.6932,20.3672,120.8003,-24.3250,185.0389,100.0000,22.7352,-0.3359,25.4424,63.0496,24.2980,-0.3359,43.7731,25.9152,32.6267,29.8953,45.6152,23.9621,26.7807,0.0000,29.1392,43.3776,32.0000,0.7188,289.8558,0.0000,1121.0000,11.0000,32.0000,28.7647,0.0344,73.5559,25.0135,-88.4482,2.8711,177.8180,102.3198,33.0000,35.5000,37.1953,3.3698,1.1262,21.0131,6.8350,22.2952,7.1879,20.4203,6.4972,5.8458,1.7161,6.9344,2.2029,1.8007,0.7328,19.9701,9.1747,94.3983,104.4561,109.8266,26.2721,27.9992,189.1179,24.2258,24.3652,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:25:00,7.9167,39051.7857,21.6071,24.3393,12.5512,1.5834,1.2086,290.2787,36.2344,0.0000,-20.6195,-22.4000,7.0851,19.2391,19.2391,19.2391,4.0090,128.2598,77.8690,467.8894,19.8147,123.1559,-23.1141,185.2055,100.0000,22.7464,-0.3359,25.4255,63.1523,24.1362,-0.3359,43.7476,25.9264,32.8370,29.6625,45.5621,23.9819,26.7318,0.0000,29.1471,84.6251,32.0000,0.7188,290.3975,0.0000,1121.0000,11.0000,32.0000,28.7647,0.0446,73.5282,24.9918,-88.0845,2.5664,175.4730,102.3139,33.0000,35.5000,37.0286,4.2968,1.3928,20.9579,6.5788,22.1991,6.9173,20.3538,6.2544,6.0529,1.7954,6.6575,2.0220,1.8083,0.7326,20.0723,12.6740,94.6399,104.5537,111.5459,26.1016,27.8383,186.0067,24.2473,24.3619,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:26:00,7.9333,39073.5714,21.7857,23.8571,12.3425,1.8889,1.3359,286.9386,36.5738,0.0000,-24.0387,-24.0000,7.3247,19.1450,19.1450,19.1450,3.9784,127.9561,77.6925,461.6318,19.8643,122.8428,-23.6944,185.0817,100.0000,22.7849,-0.3359,25.4170,63.2570,24.0483,-0.3359,43.7374,25.9365,32.8617,29.7207,45.4590,24.0262,26.4901,0.0016,29.1264,99.9445,32.0000,0.7188,287.9850,0.0000,1121.0167,11.0000,32.0000,28.7596,0.0549,73.5003,24.9493,-87.8762,2.3328,174.1251,102.3147,33.0000,35.5000,37.1953,4.6730,1.4854,21.0154,6.5674,22.2316,6.9047,20.3539,6.2447,6.4184,1.8388,7.4789,2.2904,1.8053,0.7332,20.0248,13.9261,95.1472,104.9117,111.2070,26.1495,27.9012,184.6154,24.3331,24.3088,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:27:00,7.9500,39095.5357,21.9643,23.2321,12.1310,1.2488,1.3359,290.8543,36.6936,0.0000,-24.0355,-24.0000,7.2539,20.2865,20.2865,20.2865,3.0133,128.5704,77.9414,469.9786,19.7328,123.3799,-24.3349,184.9443,100.0000,22.7353,-0.3359,25.4153,63.2953,24.0407,-0.3359,43.7009,25.9404,32.8930,29.6714,45.4850,23.9988,26.5013,0.0021,29.1129,67.2810,32.0000,0.7188,290.0558,0.0000,1121.0000,11.0000,32.0000,28.7613,0.1064,73.4520,24.9311,-87.3208,2.8102,176.7044,102.3182,33.0000,35.5000,37.1953,4.6573,1.4860,21.0297,6.7586,22.2938,7.1107,20.4357,6.4277,6.3721,1.8008,7.1656,2.0956,1.8032,0.7328,20.0393,11.4530,95.4664,105.5099,111.7210,26.1170,27.9150,187.8876,24.3099,24.2454,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:28:00,7.9667,39116.4286,20.8929,22.6786,11.9289,0.8784,0.7846,291.7026,36.1242,0.0000,5.1013,8.8000,5.0824,18.8763,18.8763,18.8763,4.0603,130.3229,78.5472,491.5271,19.3475,124.8249,-23.8569,185.2109,100.0000,22.7078,-0.3359,25.4407,63.2149,24.1483,-0.3256,43.6493,25.9312,32.9869,29.5431,45.4931,23.9546,26.5494,0.0016,29.1080,47.5654,32.0000,0.7188,290.2043,0.0000,1121.0667,11.0000,32.0000,28.7647,0.0858,73.4252,24.9292,-87.4615,3.0035,177.5918,102.3204,33.0000,35.5000,37.1953,3.0123,1.0342,20.9439,6.5475,22.1781,6.8925,20.4497,6.2372,5.7431,1.5811,5.8747,1.8361,1.8086,0.7335,20.0404,9.5265,95.4268,106.2548,112.9917,26.2287,27.7599,188.7371,24.2218,24.1834,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:29:00,7.9833,39136.2500,19.8214,21.9464,11.7363,1.8087,1.3359,287.8735,36.4154,0.0000,24.0289,24.0000,7.1292,17.2177,17.2177,17.2177,3.9986,128.3841,79.0086,508.1817,19.9841,124.3842,-24.8135,185.2632,100.0000,22.7024,-0.3359,25.4238,63.1617,24.1645,-0.3359,43.6308,25.9176,33.1828,29.4755,45.5812,23.8928,26.4776,0.0016,29.1089,96.0147,32.0000,0.7188,288.5313,0.0000,1121.0333,11.0000,32.0000,28.7647,0.0961,73.4313,24.9216,-87.3089,2.2719,174.4867,102.3182,33.0000,35.5000,37.0286,4.6573,1.4853,21.0307,6.2431,22.2564,6.5676,20.4238,5.9375,5.8803,1.7022,6.5876,2.0097,1.7981,0.7326,20.0107,13.6060,95.7722,106.9138,112.3854,26.0269,27.8909,183.6104,24.1988,24.2603,0.0936,0.6308,0.1275,0.8282,0.0436,
2026-03-02 17:30:00,8.0000,39158.0357,21.7857,18.9464,11.5236,1.8320,1.3359,289.2636,36.5219,0.0000,24.0270,24.0000,7.0684,17.9572,17.9572,17.9572,3.5823,128.3690,78.8152,500.7850,20.3260,123.5812,-23.8668,184.9589,100.0000,22.6996,-0.3359,25.4119,63.1333,24.1668,-0.3359,43.6064,25.9100,32.8870,29.6611,45.6449,23.8583,26.4181,0.0010,29.1121,97.2790,32.0000,0.7188,289.2058,0.0000,1121.0333,11.0000,32.0000,28.7529,0.0961,73.4064,24.9139,-87.0284,2.5563,174.7115,102.3195,33.0000,35.5000,37.1953,4.6733,1.4816,21.0593,6.3380,22.2449,6.6634,20.3477,6.0270,7.1481,2.0830,7.7707,2.4069,1.8116,0.7336,20.0084,13.7557,95.9705,107.2772,112.1781,26.1621,27.9310,184.6570,24.0999,24.1374,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:31:00,8.0167,39178.5714,20.5357,21.6429,11.3222,0.8726,0.9195,291.1022,36.4265,0.0000,15.5189,13.6000,5.1505,18.7932,18.7932,18.7932,3.4914,130.1413,79.1842,514.6846,20.0413,124.5271,-25.0372,184.9285,100.0000,22.7025,-0.3359,25.4204,63.1111,24.1581,-0.3359,43.5727,25.9012,32.8774,29.6281,45.5596,23.8862,26.4555,0.0016,29.1081,47.3556,32.0000,0.7188,290.6866,0.0000,1121.0333,11.0000,32.0000,28.7596,0.0961,73.4570,24.9193,-87.1520,2.6172,177.6214,102.3251,33.0000,35.5000,37.1953,3.3541,1.1295,20.9175,6.4950,22.1082,6.8324,20.2812,6.1765,6.4039,1.9224,6.7171,2.0347,1.8065,0.7320,19.9402,9.5704,96.2639,107.5005,113.0071,26.4274,27.8377,189.4318,24.0890,24.1768,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:32:00,8.0333,39198.3929,19.8214,21.2143,11.1270,0.2782,1.2028,290.2111,36.0245,0.0000,-20.5126,-22.0000,6.9110,5.6171,5.9212,5.9206,3.9376,132.4214,80.4833,568.3579,19.4262,127.2506,-24.3353,184.9814,100.0000,22.6942,-0.3359,25.4086,63.0942,24.1530,-0.3359,43.5611,25.8943,33.1613,29.3487,45.6135,23.8208,26.6299,0.0016,29.1014,14.9728,32.0000,0.7188,290.3662,0.0000,1121.0333,11.0000,32.0000,28.7613,0.0961,73.4755,24.9083,-87.1010,3.0746,176.3859,102.3264,33.0000,35.5000,36.8620,4.2720,1.3860,6.6011,2.0339,7.6050,2.3633,7.2130,2.2864,5.5008,1.6887,6.0718,1.9443,1.8023,0.7320,9.3407,3.8034,96.5391,107.6748,114.6371,26.3666,27.6132,185.8674,23.9970,24.1880,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:33:00,8.0500,39218.5714,20.1786,21.0000,10.9273,0.0000,1.3359,290.1042,36.3578,0.0000,-24.0351,-24.0000,7.0490,0.0000,0.0000,0.0000,3.9173,129.3980,79.9043,543.3764,19.8112,125.8491,-25.4342,183.9083,100.0000,22.6696,-0.3359,25.4103,63.0394,24.1867,-0.3359,43.5494,25.8913,33.0665,29.4910,45.5591,23.8698,26.6842,0.0036,29.0990,0.0000,32.0000,0.7188,290.7646,0.0000,1121.0333,11.0000,32.0000,28.7596,0.0652,73.4964,24.8946,-87.0277,2.9932,168.8254,102.3290,33.0000,35.5000,37.0286,4.6862,1.4856,0.1915,0.0891,0.5604,0.2757,0.8495,0.4691,5.2528,1.6886,5.6833,1.8914,1.8060,0.7335,0.9920,0.4428,96.8441,108.0129,113.3947,26.3100,27.7323,174.4881,24.2234,24.2378,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:34:00,8.0667,39242.5455,23.9740,21.2367,10.6889,0.0000,1.3359,290.2866,36.4983,0.0000,-24.0336,-24.0000,7.0648,0.0000,0.0000,0.0000,3.9681,126.8415,78.9587,506.4003,20.3157,123.7878,-25.1288,182.4517,100.0000,22.6832,-0.3359,25.4018,63.0246,24.1556,-0.3359,43.5508,25.8958,33.0215,29.4565,45.3448,23.9427,26.7432,0.0026,29.0818,0.0000,32.0000,0.7188,291.0163,0.0000,1121.0167,11.0000,32.0000,28.7512,0.0241,73.4768,24.8872,-86.8249,2.8306,157.1689,102.3297,33.0000,35.5000,36.6953,4.7129,1.4860,0.1909,0.0875,0.5548,0.2790,0.8606,0.4695,5.9743,2.0204,5.7349,1.9969,1.8045,0.7325,0.9638,0.4454,96.9842,108.5151,111.8033,26.4302,27.6944,159.5587,24.1920,24.1948,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:35:00,8.0833,39260.3571,17.8117,20.8571,10.5110,0.0000,0.7855,290.9699,35.8609,0.0000,4.8221,8.0000,5.0466,0.0000,0.0000,0.0000,4.3359,123.7504,77.3349,450.4299,20.4845,121.3931,-25.1793,180.9919,100.0000,22.6641,-0.3359,25.4069,63.0005,24.1590,-0.3359,43.5231,25.8976,33.2029,29.2677,45.4723,23.8332,26.6517,0.0036,31.3169,0.0000,32.0000,0.7188,290.8095,0.0000,1121.0167,11.0000,32.0000,28.7613,-0.0171,73.4289,24.8900,-86.6126,3.0845,144.3712,102.3280,33.0000,35.5000,36.1953,3.0072,1.0361,0.1890,0.0854,0.4717,0.2718,0.7312,0.4655,4.2112,1.3637,5.1466,1.6993,1.8079,0.7341,0.9916,0.4458,96.7848,108.9970,109.8054,26.1941,27.5805,143.5812,23.9967,24.1714,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:36:00,8.1000,39279.2857,18.9286,20.5714,10.3211,0.0000,1.3359,290.1350,36.0842,0.0000,24.0266,24.0000,7.1341,0.0000,0.0000,0.0000,3.9578,121.3030,76.0892,412.6996,21.3484,118.4679,-25.4740,179.4982,100.0000,22.6340,-0.3359,25.3950,63.0310,24.1012,-0.3359,43.4878,25.8894,33.4975,29.1020,45.6435,23.7216,26.7056,0.0016,29.0695,0.0000,32.0000,0.7188,290.8225,0.0000,1121.0167,11.0000,32.0000,28.7529,0.0652,73.3684,24.8838,-86.5620,3.0033,131.7768,102.3305,33.0000,35.3333,36.1953,4.6647,1.4828,0.1863,0.0881,0.5473,0.2740,0.8500,0.4688,5.5469,1.7676,5.8404,1.9331,1.7921,0.7339,0.9817,0.4442,96.5522,109.3714,107.6339,25.9074,27.5631,128.8590,23.9713,24.1785,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:37:00,8.1167,39298.0357,18.7500,20.2500,10.1322,0.0000,1.3359,289.9361,36.1936,0.0000,24.0270,24.0000,7.1375,0.0000,0.0000,0.0000,3.8359,118.6799,74.2318,363.8571,21.6699,115.5926,-25.1186,178.2706,100.0000,22.5985,-0.3359,25.3832,63.0938,24.0207,-0.3359,43.4861,25.8800,33.4293,29.1827,45.6716,23.7475,26.6212,0.0021,29.0595,0.0000,32.0000,0.7188,290.6179,0.0000,1121.0333,11.0000,32.0000,28.7613,0.1166,73.2769,24.8587,-86.4850,2.9220,119.8741,102.3332,33.0000,35.5000,36.1953,4.6844,1.4843,0.1863,0.0833,0.5540,0.2724,0.8493,0.4702,6.0912,1.8843,6.6411,2.2920,1.7952,0.7333,1.0109,0.4433,96.2885,109.4983,105.3926,25.7278,27.5161,115.5942,24.1509,24.2827,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:38:00,8.1333,39315.1786,17.1429,19.8750,9.9588,0.0000,0.9241,290.7636,36.0645,0.0000,15.6582,14.0000,5.0804,0.0000,0.0000,0.0000,4.1823,115.7207,72.3291,321.3871,21.7830,112.9761,-25.4647,177.2084,100.0000,22.6176,-0.3359,25.3866,63.0952,24.0292,-0.3359,43.4983,25.8960,33.5503,29.0634,45.5229,23.8169,26.4548,0.0010,29.0398,0.0000,32.0000,0.7188,290.8064,0.0000,1121.0333,11.0000,32.0000,28.7495,0.0344,73.1603,24.8399,-86.1954,2.9729,109.0165,102.3308,33.0000,35.3333,36.1953,3.4122,1.1412,0.1835,0.0838,0.4885,0.2711,0.7519,0.4677,5.7973,1.8669,5.8106,1.9568,1.8252,0.7328,0.9699,0.4408,95.9978,109.4936,103.1020,25.6983,27.2954,103.4353,24.1182,24.3239,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:39:00,8.1500,39334.6429,19.4643,19.8393,9.7611,0.0000,1.1962,290.5818,35.5100,0.0000,-20.3643,-22.0000,6.9277,0.0000,0.0000,0.0000,4.1108,110.8551,70.3380,282.7982,23.0237,108.7845,-25.0575,176.0085,100.0000,22.6120,-0.3359,25.3629,63.1654,23.9079,-0.3359,43.4854,25.9030,33.8939,28.7626,45.6426,23.7152,26.2710,-0.0005,29.0302,0.0000,32.0000,0.7188,291.0433,0.0000,1121.0333,11.0000,32.0000,28.7596,0.1475,73.0799,24.7934,-86.1137,2.9831,99.2880,102.3316,33.0000,35.0000,36.1953,4.2962,1.3820,0.1854,0.0825,0.5385,0.2770,0.8235,0.4700,5.7441,1.9883,5.5741,1.9536,1.8041,0.7324,1.0006,0.4408,95.6175,109.3564,99.8773,25.5955,27.1767,92.8177,24.0000,24.2756,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:40:00,8.1667,39353.3929,18.7500,19.5357,9.5699,0.0000,1.3359,290.4007,35.8578,0.0000,-24.0363,-24.0000,7.1781,0.0000,0.0000,0.0000,4.0596,108.3208,69.0793,261.5561,23.6954,106.3355,-25.4135,174.7719,100.0000,22.6012,-0.3359,25.3527,63.2947,23.7874,-0.3359,43.4905,25.9045,34.2520,28.5777,45.6235,23.7617,26.3068,0.0016,29.0081,0.0000,32.0000,0.7188,291.1136,0.0000,1121.0000,11.0000,32.0000,28.7580,0.0755,73.0117,24.7374,-86.0206,2.8711,90.5268,102.3333,33.0000,34.8333,36.1953,4.6605,1.4859,0.1877,0.0843,0.5524,0.2776,0.8545,0.4719,5.6043,1.8248,6.1599,2.1017,1.8018,0.7318,0.9845,0.4425,95.3288,109.1344,97.6618,25.6424,27.0768,83.3019,24.1842,24.2516,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:41:00,8.1833,39369.2857,15.8929,19.0714,9.4071,0.0000,1.3359,290.1797,35.8798,0.0000,-24.0351,-24.0000,7.0956,0.0000,0.0000,0.0000,3.9478,105.8113,67.4394,236.5765,23.9065,103.9931,-25.3521,173.3206,100.0000,22.5710,-0.3359,25.3544,63.3633,23.7314,-0.3359,43.4703,25.9037,34.5042,28.4306,45.5396,23.7703,26.2583,0.0016,28.9895,0.0000,32.0000,0.7188,290.8252,0.0000,1121.0167,11.0000,32.0000,28.7529,0.0344,72.9182,24.6973,-85.9027,3.0539,82.7177,102.3352,33.0000,34.6667,36.0286,4.6673,1.4838,0.1880,0.0837,0.5533,0.2749,0.8501,0.4706,5.4223,1.7255,6.1634,2.1406,1.8136,0.7330,0.9906,0.4438,94.9534,108.9064,95.5974,25.4862,26.9340,75.1941,24.1089,24.1631,0.0935,0.0660,0.1231,0.1529,0.0066,
2026-03-02 17:42:00,8.2000,39386.2500,16.9643,18.7857,9.2327,0.0000,0.7872,291.3975,35.2538,0.0000,4.5810,8.0000,5.2809,0.0000,0.0000,0.0000,4.3559,102.3465,65.2972,208.1395,23.9556,101.2335,-24.9249,172.1027,100.0000,22.5655,-0.3359,25.3561,63.3899,23.7512,-0.3359,43.4407,25.8947,34.8699,28.1686,45.6580,23.7181,25.9733,0.0031,28.9811,0.0000,32.0000,0.7188,291.2850,0.0000,1121.0500,11.0000,32.0000,28.7664,0.0344,72.8423,24.6553,-85.8905,3.0645,75.8535,102.3353,33.0000,34.5000,35.6953,2.9124,1.0324,0.1786,0.0814,0.4784,0.2712,0.7323,0.4717,5.7579,1.8304,6.2773,2.0894,1.7935,0.7321,0.9820,0.4429,94.4981,108.5795,93.0742,25.4125,26.7528,68.2383,24.0722,24.1876,0.0935,0.0660,0.1231,0.1529,0.0066,
